CustomerID,Country,Recency,Frequency,MonetaryValue,R,F,M,RFMSegment,RFMScore,RFMLevel,Clusters
15493,United Kingdom,33,289,1953.4100000000049,3,4,4,3.04.04.0,11,Gold,2
15494,United Kingdom,21,122,1280.5800000000006,3,4,3,3.04.03.0,10,Gold,1
15497,United Kingdom,18,15,1262.2,4,1,3,4.01.03.0,8,Silver,1
15498,United Kingdom,3,512,13316.399999999992,4,4,4,4.04.04.0,12,Gold,2
15500,United Kingdom,8,68,1131.5600000000004,4,3,3,4.03.03.0,10,Gold,2
15502,United Kingdom,16,213,7522.979999999999,4,4,4,4.04.04.0,12,Gold,2
15503,United Kingdom,363,66,141.04,1,3,1,1.03.01.0,5,Bronze,0
15504,United Kingdom,81,13,52.83000000000001,2,1,1,2.01.01.0,4,Bronze,0
15505,United Kingdom,53,97,3610.9600000000005,2,3,4,2.03.04.0,9,Silver,1
15506,United Kingdom,23,161,972.0800000000003,3,4,3,3.04.03.0,10,Gold,1
15507,United Kingdom,172,45,475.85999999999996,1,3,2,1.03.02.0,6,Silver,1
15508,United Kingdom,189,92,1000.2700000000002,1,3,3,1.03.03.0,7,Silver,1
15510,United Kingdom,331,1,250.0,1,1,1,1.01.01.0,3,Bronze,0
15511,United Kingdom,12,158,900.5300000000001,4,4,3,4.04.03.0,11,Gold,2
15512,United Kingdom,156,7,121.0,1,1,1,1.01.01.0,3,Bronze,0
15513,United Kingdom,33,308,14758.219999999998,3,4,4,3.04.04.0,11,Gold,2
15514,United Kingdom,12,166,4023.7200000000016,4,4,4,4.04.04.0,12,Gold,2
15516,United Kingdom,45,15,62.43,3,1,1,3.01.01.0,5,Bronze,0
15517,United Kingdom,233,27,267.03000000000003,1,2,1,1.02.01.0,4,Bronze,0
15518,United Kingdom,64,210,1921.550000000001,2,4,4,2.04.04.0,10,Gold,1
15520,United Kingdom,2,18,343.49999999999994,4,2,2,4.02.02.0,8,Silver,1
15521,United Kingdom,40,185,3000.2000000000007,3,4,4,3.04.04.0,11,Gold,2
15522,United Kingdom,33,56,397.98999999999995,3,3,2,3.03.02.0,8,Silver,1
15523,United Kingdom,84,10,412.00999999999993,2,1,2,2.01.02.0,5,Bronze,0
15524,United Kingdom,25,1,440.0,3,1,2,3.01.02.0,6,Silver,0
15525,United Kingdom,2,156,734.3700000000001,4,4,3,4.04.03.0,11,Gold,2
15526,United Kingdom,33,4,148.44,3,1,1,3.01.01.0,5,Bronze,0
15527,United Kingdom,19,162,2428.529999999999,3,4,4,3.04.04.0,11,Gold,2
15528,United Kingdom,254,26,229.32999999999993,1,2,1,1.02.01.0,4,Bronze,0
15529,United Kingdom,23,662,3962.5999999999976,3,4,4,3.04.04.0,11,Gold,2
15530,United Kingdom,22,107,1497.31,3,4,3,3.04.03.0,10,Gold,1
15531,United Kingdom,8,219,1972.3899999999996,4,4,4,4.04.04.0,12,Gold,2
15532,United Kingdom,25,251,1564.730000000003,3,4,3,3.04.03.0,10,Gold,2
15533,United Kingdom,19,83,807.5699999999997,3,3,3,3.03.03.0,9,Silver,1
15535,United Kingdom,173,72,502.89999999999964,1,3,2,1.03.02.0,6,Silver,1
15537,United Kingdom,163,24,110.92000000000003,1,2,1,1.02.01.0,4,Bronze,0
15539,United Kingdom,7,41,538.46,4,2,2,4.02.02.0,8,Silver,1
15540,United Kingdom,11,15,213.30000000000004,4,1,1,4.01.01.0,6,Silver,0
15541,United Kingdom,114,29,85.13000000000002,2,2,1,2.02.01.0,5,Bronze,0
15543,United Kingdom,288,28,127.85999999999999,1,2,1,1.02.01.0,4,Bronze,0
15544,United Kingdom,9,259,3546.709999999995,4,4,4,4.04.04.0,12,Gold,2
15545,United Kingdom,54,80,288.9699999999999,2,3,1,2.03.01.0,6,Silver,1
15547,United Kingdom,7,695,4910.59999999999,4,4,4,4.04.04.0,12,Gold,2
15549,United Kingdom,77,114,1681.46,2,4,4,2.04.04.0,10,Gold,1
15550,United Kingdom,4,61,575.63,4,3,2,4.03.02.0,9,Silver,2
15551,United Kingdom,37,29,436.05999999999995,3,2,2,3.02.02.0,7,Silver,1
15552,United Kingdom,217,17,90.12,1,1,1,1.01.01.0,3,Bronze,0
15553,United Kingdom,60,55,428.9299999999999,2,3,2,2.03.02.0,7,Silver,1
15554,United Kingdom,278,14,217.2,1,1,1,1.01.01.0,3,Bronze,0
15555,United Kingdom,12,887,4794.85999999999,4,4,4,4.04.04.0,12,Gold,2
15556,United Kingdom,24,31,279.77,3,2,1,3.02.01.0,6,Silver,1
15557,United Kingdom,29,19,468.90999999999997,3,2,2,3.02.02.0,7,Silver,1
15561,United Kingdom,12,27,800.5900000000001,4,2,3,4.02.03.0,9,Silver,1
15562,United Kingdom,352,1,134.55,1,1,1,1.01.01.0,3,Bronze,0
15563,United Kingdom,22,113,1400.4399999999998,3,4,3,3.04.03.0,10,Gold,1
15565,United Kingdom,50,8,173.15999999999997,3,1,1,3.01.01.0,5,Bronze,0
15567,United Kingdom,19,7,186.01000000000002,3,1,1,3.01.01.0,5,Bronze,0
15568,United Kingdom,3,53,758.2899999999998,4,3,3,4.03.03.0,10,Gold,2
15569,United Kingdom,104,31,1375.7100000000003,2,2,3,2.02.03.0,7,Silver,1
15570,United Kingdom,7,319,4148.820000000001,4,4,4,4.04.04.0,12,Gold,2
15571,United Kingdom,12,57,650.43,4,3,2,4.03.02.0,9,Silver,1
15572,United Kingdom,5,212,2533.42,4,4,4,4.04.04.0,12,Gold,2
15573,United Kingdom,32,97,591.1899999999999,3,3,2,3.03.02.0,8,Silver,1
15574,United Kingdom,178,152,675.64,1,4,3,1.04.03.0,8,Silver,1
15576,United Kingdom,38,43,921.3700000000002,3,3,3,3.03.03.0,9,Silver,1
15577,United Kingdom,151,39,258.8799999999998,1,2,1,1.02.01.0,4,Bronze,0
15578,United Kingdom,162,13,127.1,1,1,1,1.01.01.0,3,Bronze,0
15579,United Kingdom,69,48,327.59999999999997,2,3,2,2.03.02.0,7,Silver,1
15581,United Kingdom,121,146,1469.7700000000002,2,4,3,2.04.03.0,9,Silver,1
15582,United Kingdom,25,44,682.9100000000001,3,3,3,3.03.03.0,9,Silver,1
15584,United Kingdom,24,122,720.8599999999999,3,4,3,3.04.03.0,10,Gold,1
15585,United Kingdom,177,31,455.30000000000007,1,2,2,1.02.02.0,5,Bronze,0
15587,United Kingdom,50,9,913.6800000000002,3,1,3,3.01.03.0,7,Silver,0
15589,United Kingdom,256,29,478.53,1,2,2,1.02.02.0,5,Bronze,0
15592,United Kingdom,47,24,388.58,3,2,2,3.02.02.0,7,Silver,1
15593,United Kingdom,71,5,199.8,2,1,1,2.01.01.0,4,Bronze,0
15594,United Kingdom,16,103,1771.78,4,4,4,4.04.04.0,12,Gold,2
15596,United Kingdom,101,77,1406.5900000000004,2,3,3,2.03.03.0,8,Silver,1
15597,United Kingdom,35,22,324.57,3,2,2,3.02.02.0,7,Silver,1
15598,United Kingdom,53,14,240.68,2,1,1,2.01.01.0,4,Bronze,0
15599,United Kingdom,27,52,761.74,3,3,3,3.03.03.0,9,Silver,1
15601,United Kingdom,11,410,6776.559999999997,4,4,4,4.04.04.0,12,Gold,2
15602,United Kingdom,8,46,1297.8700000000003,4,3,3,4.03.03.0,10,Gold,1
15603,United Kingdom,79,2,48.480000000000004,2,1,1,2.01.01.0,4,Bronze,0
15604,United Kingdom,52,17,216.39000000000001,2,1,1,2.01.01.0,4,Bronze,0
15605,United Kingdom,36,67,1198.23,3,3,3,3.03.03.0,9,Silver,1
15606,United Kingdom,61,77,2920.1600000000003,2,3,4,2.03.04.0,9,Silver,1
15607,United Kingdom,337,13,104.76,1,1,1,1.01.01.0,3,Bronze,0
15608,United Kingdom,28,60,1093.68,3,3,3,3.03.03.0,9,Silver,1
15609,United Kingdom,184,16,298.48,1,1,1,1.01.01.0,3,Bronze,0
15610,United Kingdom,52,6,112.46,2,1,1,2.01.01.0,4,Bronze,0
15611,United Kingdom,10,43,1591.4500000000003,4,3,3,4.03.03.0,10,Gold,1
15612,United Kingdom,36,6,195.15,3,1,1,3.01.01.0,5,Bronze,0
15615,United Kingdom,10,423,10399.739999999989,4,4,4,4.04.04.0,12,Gold,2
15618,United Kingdom,33,45,776.8510000000002,3,3,3,3.03.03.0,9,Silver,1
15619,United Kingdom,11,3,336.40000000000003,4,1,2,4.01.02.0,7,Silver,0
15620,United Kingdom,57,100,1553.18,2,4,3,2.04.03.0,9,Silver,1
15621,United Kingdom,4,16,1293.0300000000002,4,1,3,4.01.03.0,8,Silver,1
15622,United Kingdom,43,185,3709.5600000000018,3,4,4,3.04.04.0,11,Gold,2
15623,United Kingdom,141,19,301.03,2,2,1,2.02.01.0,5,Bronze,0
15624,United Kingdom,117,34,588.1300000000001,2,2,2,2.02.02.0,6,Silver,1
15625,United Kingdom,104,64,1534.26,2,3,3,2.03.03.0,8,Silver,1
15626,United Kingdom,75,49,675.8000000000001,2,3,3,2.03.03.0,8,Silver,1
15628,United Kingdom,5,155,2870.2400000000002,4,4,4,4.04.04.0,12,Gold,2
15630,United Kingdom,45,60,1186.35,3,3,3,3.03.03.0,9,Silver,1
15632,United Kingdom,16,167,3285.310000000001,4,4,4,4.04.04.0,12,Gold,2
15634,United Kingdom,17,15,243.55,4,1,1,4.01.01.0,6,Silver,0
15636,United Kingdom,90,25,724.76,2,2,3,2.02.03.0,7,Silver,1
15637,United Kingdom,53,15,223.36,2,1,1,2.01.01.0,4,Bronze,0
15639,United Kingdom,134,25,425.31999999999994,2,2,2,2.02.02.0,6,Silver,0
15640,United Kingdom,4,476,12416.10999999998,4,4,4,4.04.04.0,12,Gold,2
15641,United Kingdom,105,119,1887.2000000000005,2,4,4,2.04.04.0,10,Gold,1
15643,United Kingdom,192,33,664.0000000000002,1,2,2,1.02.02.0,5,Bronze,1
15644,United Kingdom,166,232,803.5399999999997,1,4,3,1.04.03.0,8,Silver,1
15645,United Kingdom,19,52,612.0099999999998,3,3,2,3.03.02.0,8,Silver,1
15646,United Kingdom,158,35,447.63999999999993,1,2,2,1.02.02.0,5,Bronze,0
15648,United Kingdom,204,24,639.5,1,2,2,1.02.02.0,5,Bronze,0
15649,United Kingdom,336,2,816.0,1,1,3,1.01.03.0,5,Bronze,0
15651,United Kingdom,37,32,646.3000000000001,3,2,2,3.02.02.0,7,Silver,1
15652,United Kingdom,91,21,337.74,2,2,2,2.02.02.0,6,Silver,0
15653,United Kingdom,93,6,877.4399999999999,2,1,3,2.01.03.0,6,Silver,0
15654,United Kingdom,9,21,922.5300000000002,4,2,3,4.02.03.0,9,Silver,1
15655,United Kingdom,243,34,560.67,1,2,2,1.02.02.0,5,Bronze,0
15656,United Kingdom,45,47,748.5000000000001,3,3,3,3.03.03.0,9,Silver,1
15657,United Kingdom,23,1,30.0,3,1,1,3.01.01.0,5,Bronze,0
15658,United Kingdom,190,48,1024.0999999999997,1,3,3,1.03.03.0,7,Silver,1
15659,United Kingdom,44,11,306.45000000000005,3,1,2,3.01.02.0,6,Silver,0
15660,United Kingdom,25,90,1600.86,3,3,3,3.03.03.0,9,Silver,1
15661,United Kingdom,317,5,309.8,1,1,2,1.01.02.0,4,Bronze,0
15663,United Kingdom,106,9,138.14000000000001,2,1,1,2.01.01.0,4,Bronze,0
15664,United Kingdom,51,17,386.43,3,1,2,3.01.02.0,6,Silver,0
15665,United Kingdom,168,115,2222.210000000001,1,4,4,1.04.04.0,9,Silver,1
15667,United Kingdom,40,13,301.32000000000005,3,1,1,3.01.01.0,5,Bronze,0
15668,United Kingdom,218,1,76.32000000000001,1,1,1,1.01.01.0,3,Bronze,0
15669,United Kingdom,40,33,684.34,3,2,3,3.02.03.0,8,Silver,1
15670,United Kingdom,297,12,173.05,1,1,1,1.01.01.0,3,Bronze,0
15671,United Kingdom,19,78,2657.1300000000006,3,3,4,3.03.04.0,10,Gold,2
15673,United Kingdom,88,138,2726.2300000000005,2,4,4,2.04.04.0,10,Gold,1
15674,United Kingdom,73,114,2405.8900000000003,2,4,4,2.04.04.0,10,Gold,1
15675,United Kingdom,81,21,323.69,2,2,2,2.02.02.0,6,Silver,0
15676,United Kingdom,19,202,3435.7599999999998,3,4,4,3.04.04.0,11,Gold,2
15677,United Kingdom,49,33,657.23,3,2,2,3.02.02.0,7,Silver,1
15678,United Kingdom,53,12,352.70000000000005,2,1,2,2.01.02.0,5,Bronze,0
15679,United Kingdom,24,110,781.2799999999999,3,4,3,3.04.03.0,10,Gold,1
15680,United Kingdom,9,78,1333.6800000000003,4,3,3,4.03.03.0,10,Gold,2
15681,United Kingdom,25,53,1426.1599999999999,3,3,3,3.03.03.0,9,Silver,1
15683,United Kingdom,117,10,193.75,2,1,1,2.01.01.0,4,Bronze,0
15687,United Kingdom,9,166,2993.099999999999,4,4,4,4.04.04.0,12,Gold,2
15689,United Kingdom,120,9,254.1,2,1,1,2.01.01.0,4,Bronze,0
15690,United Kingdom,4,19,239.76000000000002,4,2,1,4.02.01.0,7,Silver,1
15691,United Kingdom,252,2,136.8,1,1,1,1.01.01.0,3,Bronze,0
15692,United Kingdom,28,12,191.04000000000002,3,1,1,3.01.01.0,5,Bronze,0
15694,United Kingdom,1,78,6479.399999999998,4,3,4,4.03.04.0,11,Gold,2
15695,United Kingdom,267,22,409.9800000000001,1,2,2,1.02.02.0,5,Bronze,0
15696,United Kingdom,33,168,2711.11,3,4,4,3.04.04.0,11,Gold,2
15699,United Kingdom,18,18,309.6499999999999,4,2,2,4.02.02.0,8,Silver,1
15700,United Kingdom,172,86,696.6799999999996,1,3,3,1.03.03.0,7,Silver,1
15701,United Kingdom,2,230,1529.0,4,4,3,4.04.03.0,11,Gold,2
15703,United Kingdom,265,5,211.5,1,1,1,1.01.01.0,3,Bronze,0
15704,United Kingdom,140,117,2293.6199999999994,2,4,4,2.04.04.0,10,Gold,1
15705,United Kingdom,201,6,143.10000000000002,1,1,1,1.01.01.0,3,Bronze,0
15706,United Kingdom,64,55,1060.56,2,3,3,2.03.03.0,8,Silver,1
15707,United Kingdom,35,205,916.9800000000001,3,4,3,3.04.03.0,10,Gold,1
15708,United Kingdom,41,273,3235.2499999999977,3,4,4,3.04.04.0,11,Gold,2
15709,United Kingdom,284,6,133.25,1,1,1,1.01.01.0,3,Bronze,0
15712,United Kingdom,9,53,1072.3600000000001,4,3,3,4.03.03.0,10,Gold,1
15713,United Kingdom,143,19,356.7,2,2,2,2.02.02.0,6,Silver,0
15714,United Kingdom,12,34,330.02999999999986,4,2,2,4.02.02.0,8,Silver,1
15716,United Kingdom,146,117,1101.1100000000006,1,4,3,1.04.03.0,8,Silver,1
15717,United Kingdom,234,7,150.3,1,1,1,1.01.01.0,3,Bronze,0
15719,United Kingdom,33,931,5030.069999999997,3,4,4,3.04.04.0,11,Gold,2
15720,United Kingdom,24,128,598.7300000000001,3,4,2,3.04.02.0,9,Silver,1
15721,United Kingdom,12,84,471.3999999999999,4,3,2,4.03.02.0,9,Silver,1
15722,United Kingdom,36,67,2211.21,3,3,4,3.03.04.0,10,Gold,1
15723,United Kingdom,365,38,190.70000000000005,1,2,1,1.02.01.0,4,Bronze,0
15724,United Kingdom,201,11,218.25,1,1,1,1.01.01.0,3,Bronze,0
15725,United Kingdom,15,32,415.2500000000001,4,2,2,4.02.02.0,8,Silver,1
15727,United Kingdom,17,301,5159.06,4,4,4,4.04.04.0,12,Gold,2
15729,United Kingdom,213,5,85.0,1,1,1,1.01.01.0,3,Bronze,0
15730,United Kingdom,66,70,1120.8800000000003,2,3,3,2.03.03.0,8,Silver,1
15732,United Kingdom,212,14,294.11999999999995,1,1,1,1.01.01.0,3,Bronze,0
15733,United Kingdom,283,10,162.3,1,1,1,1.01.01.0,3,Bronze,0
15734,United Kingdom,115,26,1339.45,2,2,3,2.02.03.0,7,Silver,1
15737,United Kingdom,15,71,1188.12,4,3,3,4.03.03.0,10,Gold,1
15738,United Kingdom,19,173,4812.419999999996,3,4,4,3.04.04.0,11,Gold,2
15739,United Kingdom,66,8,449.12000000000006,2,1,2,2.01.02.0,5,Bronze,0
15740,United Kingdom,49,9,154.88000000000002,3,1,1,3.01.01.0,5,Bronze,0
15743,United Kingdom,16,86,775.9600000000003,4,3,3,4.03.03.0,10,Gold,1
15744,United Kingdom,78,3,34.8,2,1,1,2.01.01.0,4,Bronze,0
15745,United Kingdom,19,62,1094.59,3,3,3,3.03.03.0,9,Silver,1
15746,United Kingdom,134,28,196.87999999999997,2,2,1,2.02.01.0,5,Bronze,0
15747,United Kingdom,13,90,946.6399999999996,4,3,3,4.03.03.0,10,Gold,1
15748,United Kingdom,40,20,144.35999999999996,3,2,1,3.02.01.0,6,Silver,0
15749,United Kingdom,235,10,20181.72,1,1,4,1.01.04.0,6,Silver,1
15750,United Kingdom,3,291,2463.0499999999993,4,4,4,4.04.04.0,12,Gold,2
15752,United Kingdom,40,405,2626.600000000002,3,4,4,3.04.04.0,11,Gold,2
15753,United Kingdom,305,1,79.2,1,1,1,1.01.01.0,3,Bronze,0
15754,United Kingdom,51,28,458.57,3,2,2,3.02.02.0,7,Silver,1
15755,United Kingdom,10,141,2364.2500000000023,4,4,4,4.04.04.0,12,Gold,2
15756,United Kingdom,61,191,528.0099999999995,2,4,2,2.04.02.0,8,Silver,1
15757,United Kingdom,66,45,714.4200000000001,2,3,3,2.03.03.0,8,Silver,1
15758,United Kingdom,25,9,205.25,3,1,1,3.01.01.0,5,Bronze,0
15759,United Kingdom,218,7,253.04000000000002,1,1,1,1.01.01.0,3,Bronze,0
15762,United Kingdom,65,37,583.75,2,2,2,2.02.02.0,6,Silver,1
15763,United Kingdom,32,61,1086.9200000000003,3,3,3,3.03.03.0,9,Silver,1
15764,United Kingdom,88,180,3279.9700000000003,2,4,4,2.04.04.0,10,Gold,1
15766,United Kingdom,64,11,315.05999999999995,2,1,2,2.01.02.0,5,Bronze,0
15768,United Kingdom,116,27,621.83,2,2,2,2.02.02.0,6,Silver,1
15769,United Kingdom,7,130,54688.52000000001,4,4,4,4.04.04.0,12,Gold,2
15773,United Kingdom,6,10,635.6800000000001,4,1,2,4.01.02.0,7,Silver,1
15774,United Kingdom,69,25,270.8,2,2,1,2.02.01.0,5,Bronze,0
15775,United Kingdom,245,7,104.9,1,1,1,1.01.01.0,3,Bronze,0
15776,United Kingdom,133,18,241.62000000000003,2,2,1,2.02.01.0,5,Bronze,0
15777,United Kingdom,241,21,1047.1100000000001,1,2,3,1.02.03.0,6,Silver,1
15780,United Kingdom,184,29,475.28000000000003,1,2,2,1.02.02.0,5,Bronze,0
15781,United Kingdom,25,20,345.4600000000001,3,2,2,3.02.02.0,7,Silver,1
15782,United Kingdom,10,43,2614.7400000000007,4,3,4,4.03.04.0,11,Gold,2
15783,United Kingdom,11,14,246.3,4,1,1,4.01.01.0,6,Silver,0
15785,United Kingdom,33,83,2328.9700000000003,3,3,4,3.03.04.0,10,Gold,1
15786,United Kingdom,46,266,4919.000000000004,3,4,4,3.04.04.0,11,Gold,2
15787,United Kingdom,26,200,933.26,3,4,3,3.04.03.0,10,Gold,1
15789,United Kingdom,358,25,351.3,1,2,2,1.02.02.0,5,Bronze,0
15790,United Kingdom,10,34,218.74999999999997,4,2,1,4.02.01.0,7,Silver,1
15791,United Kingdom,44,75,1612.6900000000003,3,3,3,3.03.03.0,9,Silver,1
15793,United Kingdom,15,12,965.6099999999999,4,1,3,4.01.03.0,8,Silver,1
15795,United Kingdom,150,42,610.0100000000001,1,3,2,1.03.02.0,6,Silver,1
15796,United Kingdom,1,132,2708.6099999999997,4,4,4,4.04.04.0,12,Gold,2
15797,United Kingdom,113,8,2207.4,2,1,4,2.01.04.0,7,Silver,1
15799,United Kingdom,76,98,884.1400000000002,2,3,3,2.03.03.0,8,Silver,1
15800,United Kingdom,107,117,696.8900000000002,2,4,3,2.04.03.0,9,Silver,1
15801,United Kingdom,46,64,1063.9499999999998,3,3,3,3.03.03.0,9,Silver,1
15802,United Kingdom,143,1,294.0,2,1,1,2.01.01.0,4,Bronze,0
15803,United Kingdom,51,8,415.82,3,1,2,3.01.02.0,6,Silver,0
15804,United Kingdom,1,262,4206.389999999997,4,4,4,4.04.04.0,12,Gold,2
15805,United Kingdom,23,299,5488.179999999997,3,4,4,3.04.04.0,11,Gold,2
15806,United Kingdom,46,31,784.5799999999999,3,2,3,3.02.03.0,8,Silver,1
15807,United Kingdom,50,48,903.9000000000001,3,3,3,3.03.03.0,9,Silver,1
15808,United Kingdom,306,195,3651.270000000002,1,4,4,1.04.04.0,9,Silver,1
15809,United Kingdom,36,35,515.7699999999999,3,2,2,3.02.02.0,7,Silver,1
15810,United Kingdom,79,89,1391.9799999999998,2,3,3,2.03.03.0,8,Silver,1
15811,United Kingdom,22,133,2218.6199999999994,3,4,4,3.04.04.0,11,Gold,2
15812,United Kingdom,107,41,1801.14,2,2,4,2.02.04.0,8,Silver,1
15813,United Kingdom,208,40,1303.9099999999999,1,2,3,1.02.03.0,6,Silver,1
15814,United Kingdom,17,72,1945.3300000000004,4,3,4,4.03.04.0,11,Gold,1
15815,United Kingdom,64,49,2100.6000000000004,2,3,4,2.03.04.0,9,Silver,1
15819,United Kingdom,49,123,1905.45,3,4,4,3.04.04.0,11,Gold,1
15820,United Kingdom,320,17,206.98000000000002,1,1,1,1.01.01.0,3,Bronze,0
15821,United Kingdom,44,62,570.96,3,3,2,3.03.02.0,8,Silver,1
15822,United Kingdom,3,33,885.4699999999999,4,2,3,4.02.03.0,9,Silver,2
15823,United Kingdom,372,1,15.0,1,1,1,1.01.01.0,3,Bronze,0
15825,United Kingdom,172,20,532.94,1,2,2,1.02.02.0,5,Bronze,0
15826,United Kingdom,56,68,1654.31,2,3,4,2.03.04.0,9,Silver,1
15827,United Kingdom,73,115,1836.0900000000008,2,4,4,2.04.04.0,10,Gold,1
15829,United Kingdom,99,51,636.14,2,3,2,2.03.02.0,7,Silver,1
15830,United Kingdom,38,39,576.0,3,2,2,3.02.02.0,7,Silver,1
15831,United Kingdom,58,66,794.6399999999999,2,3,3,2.03.03.0,8,Silver,1
15832,United Kingdom,254,54,836.7899999999998,1,3,3,1.03.03.0,7,Silver,1
15834,United Kingdom,70,269,2225.1499999999996,2,4,4,2.04.04.0,10,Gold,1
15835,United Kingdom,44,50,954.0899999999996,3,3,3,3.03.03.0,9,Silver,1
15836,United Kingdom,50,10,137.37,3,1,1,3.01.01.0,5,Bronze,0
15837,United Kingdom,65,24,391.97999999999996,2,2,2,2.02.02.0,6,Silver,0
15838,United Kingdom,11,167,32892.12,4,4,4,4.04.04.0,12,Gold,2
15839,United Kingdom,33,62,1048.4900000000002,3,3,3,3.03.03.0,9,Silver,1
15840,United Kingdom,59,27,355.56,2,2,2,2.02.02.0,6,Silver,1
15841,United Kingdom,73,47,1224.0600000000004,2,3,3,2.03.03.0,8,Silver,1
15843,United Kingdom,304,8,118.95,1,1,1,1.01.01.0,3,Bronze,0
15844,United Kingdom,46,11,130.74,3,1,1,3.01.01.0,5,Bronze,0
15845,United Kingdom,18,138,3711.7699999999995,4,4,4,4.04.04.0,12,Gold,2
15847,United Kingdom,38,22,389.27,3,2,2,3.02.02.0,7,Silver,1
15850,United Kingdom,19,93,234.88000000000002,3,3,1,3.03.01.0,7,Silver,1
15852,United Kingdom,187,22,160.71,1,2,1,1.02.01.0,4,Bronze,0
15853,United Kingdom,52,30,110.80000000000001,2,2,1,2.02.01.0,5,Bronze,0
15854,United Kingdom,4,138,2969.1199999999976,4,4,4,4.04.04.0,12,Gold,2
15855,United Kingdom,137,80,712.2399999999997,2,3,3,2.03.03.0,8,Silver,1
15856,United Kingdom,4,628,16143.64000000001,4,4,4,4.04.04.0,12,Gold,2
15857,United Kingdom,19,14,297.0,3,1,1,3.01.01.0,5,Bronze,0
15858,United Kingdom,16,188,1427.5700000000008,4,4,3,4.04.03.0,11,Gold,2
15860,United Kingdom,41,139,965.1599999999993,3,4,3,3.04.03.0,10,Gold,1
15861,United Kingdom,12,540,3146.920000000001,4,4,4,4.04.04.0,12,Gold,2
15862,United Kingdom,8,147,832.88,4,4,3,4.04.03.0,11,Gold,2
15863,United Kingdom,26,18,68.84,3,2,1,3.02.01.0,6,Silver,0
15864,United Kingdom,22,20,1936.3200000000002,3,2,4,3.02.04.0,9,Silver,1
15865,United Kingdom,41,40,895.1300000000002,3,2,3,3.02.03.0,8,Silver,1
15866,United Kingdom,101,43,211.88999999999996,2,3,1,2.03.01.0,6,Silver,0
15867,United Kingdom,5,459,3810.1399999999985,4,4,4,4.04.04.0,12,Gold,2
15869,United Kingdom,277,15,149.64,1,1,1,1.01.01.0,3,Bronze,0
15870,United Kingdom,33,74,351.4399999999998,3,3,2,3.03.02.0,8,Silver,1
15872,United Kingdom,15,108,316.25,4,4,2,4.04.02.0,10,Gold,1
15874,United Kingdom,64,120,4405.879999999999,2,4,4,2.04.04.0,10,Gold,1
15877,United Kingdom,2,126,490.33,4,4,2,4.04.02.0,10,Gold,2
15880,United Kingdom,369,96,329.0299999999999,1,3,2,1.03.02.0,6,Silver,1
15881,United Kingdom,312,29,501.39,1,2,2,1.02.02.0,5,Bronze,0
15882,United Kingdom,199,23,516.3599999999999,1,2,2,1.02.02.0,5,Bronze,0
15883,United Kingdom,2,49,396.47999999999996,4,3,2,4.03.02.0,9,Silver,2
15885,United Kingdom,93,18,379.34999999999997,2,2,2,2.02.02.0,6,Silver,0
15886,United Kingdom,60,12,181.09,2,1,1,2.01.01.0,4,Bronze,0
15888,United Kingdom,81,12,168.31,2,1,1,2.01.01.0,4,Bronze,0
15889,United Kingdom,157,85,420.06999999999977,1,3,2,1.03.02.0,6,Silver,1
15891,United Kingdom,227,60,511.67999999999995,1,3,2,1.03.02.0,6,Silver,1
15894,United Kingdom,253,37,258.25,1,2,1,1.02.01.0,4,Bronze,0
15895,United Kingdom,150,11,179.17,1,1,1,1.01.01.0,3,Bronze,0
15897,United Kingdom,194,22,208.59,1,2,1,1.02.01.0,4,Bronze,0
15898,United Kingdom,1,84,1383.83,4,3,3,4.03.03.0,10,Gold,2
15899,United Kingdom,369,4,56.25,1,1,1,1.01.01.0,3,Bronze,0
15900,United Kingdom,24,47,337.28,3,3,2,3.03.02.0,8,Silver,1
15901,United Kingdom,17,111,351.7299999999999,4,4,2,4.04.02.0,10,Gold,1
15903,United Kingdom,10,74,5126.76,4,3,4,4.03.04.0,11,Gold,2
15904,United Kingdom,8,30,164.67999999999998,4,2,1,4.02.01.0,7,Silver,1
15906,United Kingdom,20,150,1567.6900000000014,3,4,3,3.04.03.0,10,Gold,2
15907,United Kingdom,4,226,882.7199999999997,4,4,3,4.04.03.0,11,Gold,2
15909,United Kingdom,174,7,191.93999999999997,1,1,1,1.01.01.0,3,Bronze,0
15910,United Kingdom,1,266,1228.8799999999994,4,4,3,4.04.03.0,11,Gold,2
15912,United Kingdom,178,19,264.62,1,2,1,1.02.01.0,4,Bronze,0
15916,United Kingdom,16,151,1502.8600000000004,4,4,3,4.04.03.0,11,Gold,2
15917,United Kingdom,248,12,123.10000000000001,1,1,1,1.01.01.0,3,Bronze,0
15918,United Kingdom,191,40,334.23,1,2,2,1.02.02.0,5,Bronze,0
15919,United Kingdom,20,122,525.6899999999995,3,4,2,3.04.02.0,9,Silver,1
15920,United Kingdom,154,60,167.49999999999997,1,3,1,1.03.01.0,5,Bronze,0
15921,United Kingdom,173,24,323.03000000000003,1,2,2,1.02.02.0,5,Bronze,0
15922,United Kingdom,373,11,369.50000000000006,1,1,2,1.01.02.0,4,Bronze,0
15923,United Kingdom,373,21,127.08000000000003,1,2,1,1.02.01.0,4,Bronze,0
15925,United Kingdom,194,12,207.15,1,1,1,1.01.01.0,3,Bronze,0
15930,United Kingdom,67,21,426.63000000000017,2,2,2,2.02.02.0,6,Silver,0
